"preco","idade","mes_montagem","ano_montagem","km_rodados","combustivel","cavalos_potencia","cor_metalica","cor","cambio_automatico","cilindradas","portas","marchas","impostos","peso","garantia_fabrica","garantia_revendedor","periodo_garantia","abs"
7950,71,"10",1998,90370,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1035,"sim","sim",3,"sim"
8500,78,"3",1998,90345,"Gasolina",86,"sim","Prata","não",1300,5,5,69,1035,"não","não",6,"não"
6950,77,"4",1998,90305,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
7950,78,"3",1998,90011,"Gasolina",86,"não","Verde","sim",1300,3,5,69,1045,"sim","sim",3,"sim"
6750,77,"4",1998,90000,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"não","sim",3,"não"
8450,70,"11",1998,89983,"Gasolina",110,"não","Vermelha","não",1600,3,5,85,1055,"sim","sim",3,"sim"
7500,78,"3",1998,89953,"Gasolina",110,"não","Verde","não",1600,5,5,19,1114,"não","sim",3,"não"
8750,74,"7",1998,89800,"Diesel",72,"sim","Cinza","não",2000,3,5,185,1115,"não","sim",3,"não"
8750,79,"2",1998,89739,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1035,"sim","sim",3,"não"
8950,76,"5",1998,89520,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"não"
7450,75,"6",1998,89507,"Gasolina",86,"não","Verde","não",1300,3,5,69,1015,"não","sim",3,"sim"
9200,69,"12",1998,89096,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1085,"não","sim",3,"sim"
8950,74,"7",1998,88700,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
7850,72,"9",1998,88500,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"não","não",3,"sim"
6950,73,"8",1998,88186,"Diesel",72,"sim","Azul","não",2000,3,5,185,1115,"não","sim",3,"não"
7200,75,"6",1998,88000,"Gasolina",110,"sim","Prata","não",1600,3,5,69,1050,"não","sim",3,"não"
7450,78,"3",1998,87743,"Gasolina",110,"não","Preta","não",1600,3,5,85,1055,"não","sim",3,"não"
6750,75,"6",1998,87613,"Gasolina",86,"não","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
7500,73,"8",1998,87358,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7450,72,"9",1998,87083,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"não"
7950,70,"11",1998,87000,"Gasolina",110,"sim","Prata","não",1600,4,5,69,1035,"sim","sim",3,"sim"
7250,78,"3",1998,87000,"Gasolina",110,"sim","Azul","não",1600,4,5,69,1035,"não","sim",3,"sim"
7950,73,"8",1998,87000,"Gasolina",86,"sim","Vermelha","não",1300,3,5,69,1015,"não","sim",12,"não"
8250,80,"1",1998,87000,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"não"
8250,72,"9",1998,86860,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
6750,80,"1",1998,86109,"Gasolina",110,"sim","Cinza","não",1600,3,5,85,1055,"não","sim",3,"sim"
8750,79,"2",1998,86000,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1040,"não","não",3,"não"
8950,80,"1",1998,86000,"Gasolina",110,"não","Verde","não",1600,3,5,19,1050,"não","sim",3,"sim"
8500,70,"11",1998,85864,"Diesel",72,"sim","Verde","não",2000,5,5,185,1135,"não","sim",3,"sim"
8250,80,"1",1998,85565,"Gasolina",110,"não","Azul","não",1600,5,5,85,1070,"não","sim",3,"sim"
9450,70,"11",1998,85470,"Gasolina",107,"não","Vermelha","sim",1600,3,5,85,1080,"não","sim",3,"sim"
7950,73,"8",1998,85200,"Gasolina",110,"sim","Prata","não",1600,3,5,69,1050,"sim","sim",3,"não"
7900,70,"11",1998,85000,"Gasolina",110,"sim","Azul","não",1600,3,5,85,1055,"sim","sim",3,"sim"
8500,73,"8",1998,84988,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",3,"não"
8250,79,"2",1998,84966,"Gasolina",110,"não","Branca","não",1600,5,5,85,1070,"não","sim",3,"sim"
8250,76,"5",1998,84472,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1070,"sim","sim",3,"não"
8950,73,"8",1998,84402,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"sim"
7950,74,"7",1998,84123,"Gasolina",110,"não","Preta","não",1600,3,5,69,1050,"não","sim",3,"sim"
6950,80,"1",1998,84000,"Gasolina",110,"não","Azul","não",1600,5,5,85,1075,"não","sim",3,"sim"
7250,78,"3",1998,84000,"Gasolina",110,"sim","Vermelha","não",1600,5,5,19,1065,"não","sim",3,"sim"
7750,77,"4",1998,84000,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1085,"não","não",3,"sim"
8700,75,"6",1998,83850,"Gasolina",110,"sim","Azul","não",1600,3,5,85,1055,"não","sim",3,"sim"
8950,80,"1",1998,83540,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"sim","sim",12,"não"
6750,76,"5",1998,83405,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"sim"
7500,71,"10",1998,83291,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"não","sim",3,"sim"
7950,69,"12",1998,83133,"Gasolina",86,"não","Preta","não",1300,3,5,69,1015,"não","sim",3,"sim"
8950,71,"10",1998,83047,"Gasolina",86,"sim","Preta","sim",1300,3,5,69,1045,"não","sim",3,"sim"
7950,71,"10",1998,82700,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
7450,78,"3",1998,82675,"Gasolina",86,"não","Branca","não",1300,3,5,69,1015,"não","sim",3,"sim"
5950,78,"3",1998,82595,"Gasolina",86,"sim","Azul","não",1300,3,5,19,1015,"não","não",3,"não"
7750,75,"6",1998,82256,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
6950,77,"4",1998,82103,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"sim","sim",3,"não"
8750,80,"1",1998,82021,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1035,"sim","sim",3,"não"
8950,71,"10",1998,82000,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","não",3,"não"
7495,79,"2",1998,81988,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"sim","sim",3,"não"
7750,76,"5",1998,81930,"Gasolina",110,"não","Azul","não",1600,5,5,85,1070,"sim","sim",3,"sim"
6950,70,"11",1998,81663,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
7990,77,"4",1998,80486,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"não","sim",3,"não"
7250,78,"3",1998,80000,"Gasolina",110,"sim","Azul","não",1600,4,5,19,1065,"não","não",3,"sim"
6900,69,"12",1998,79000,"Gasolina",86,"não","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
7750,74,"7",1998,78894,"Gasolina",110,"não","Preta","não",1600,5,5,85,1070,"não","sim",3,"não"
7250,78,"3",1998,78689,"Gasolina",110,"não","Cinza","não",1600,4,5,69,1035,"não","sim",3,"sim"
8950,77,"4",1998,78435,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"não","sim",3,"não"
8500,71,"10",1998,78260,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","não",12,"sim"
7950,72,"9",1998,78120,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"sim","sim",3,"sim"
6950,77,"4",1998,77000,"Gasolina",86,"não","Verde","não",1300,3,5,19,1015,"não","sim",3,"sim"
8000,78,"3",1998,77000,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","não",3,"não"
7950,75,"6",1998,76382,"Gasolina",110,"sim","Verde","não",1600,3,5,85,1055,"não","sim",3,"não"
8500,76,"5",1998,76268,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"sim","sim",3,"não"
7490,73,"8",1998,76151,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"não"
8250,80,"1",1998,76000,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"não"
9250,71,"10",1998,76000,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"não","sim",3,"sim"
7950,72,"9",1998,75840,"Gasolina",86,"não","Azul","não",1300,5,5,69,1035,"não","sim",3,"sim"
9500,77,"4",1998,75799,"Gasolina",110,"sim","Preta","não",1600,3,5,19,1050,"não","não",3,"não"
8950,72,"9",1998,75525,"Gasolina",110,"sim","Azul","não",1600,3,5,19,1114,"não","não",6,"não"
8450,78,"3",1998,75323,"Gasolina",86,"sim","Vermelha","não",1300,5,5,69,1050,"não","não",12,"não"
7995,79,"2",1998,75322,"Gasolina",110,"sim","Verde","não",1600,4,5,85,1115,"não","não",6,"não"
8750,78,"3",1998,75226,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"não","sim",6,"não"
5950,71,"10",1998,75085,"Gasolina",86,"não","Azul","não",1300,5,5,69,1035,"não","sim",3,"sim"
8500,73,"8",1998,75000,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1075,"não","não",3,"não"
8950,69,"12",1998,75000,"Gasolina",86,"sim","Azul","não",1300,4,5,69,1000,"sim","não",12,"não"
8750,69,"12",1998,75000,"Gasolina",86,"sim","Vermelha","não",1300,4,5,69,1000,"sim","sim",3,"sim"
7600,78,"3",1998,74926,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1075,"não","sim",6,"não"
7145,80,"1",1998,74785,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"sim"
8450,69,"12",1998,74573,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1085,"sim","sim",3,"sim"
5950,75,"6",1998,74567,"Gasolina",86,"sim","Vermelha","não",1300,3,5,19,1015,"não","não",3,"não"
9000,80,"1",1998,74196,"Gasolina",110,"não","Azul","não",1600,5,5,85,1075,"não","sim",3,"sim"
7250,80,"1",1998,74151,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"não"
7400,75,"6",1998,74096,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",3,"não"
8800,79,"2",1998,74093,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1075,"sim","sim",3,"sim"
7750,71,"10",1998,74000,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","não",3,"sim"
7500,75,"6",1998,74000,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"sim"
8450,78,"3",1998,73638,"Gasolina",86,"sim","Cinza","sim",1300,4,5,19,1015,"não","sim",12,"não"
7400,75,"6",1998,73460,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"não","sim",3,"não"
7500,80,"1",1998,73200,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1070,"não","sim",3,"não"
8950,76,"5",1998,73116,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"não"
8950,70,"11",1998,73014,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"não","sim",3,"sim"
7950,77,"4",1998,72703,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
7950,79,"2",1998,72328,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1075,"não","sim",3,"não"
7950,78,"3",1998,72222,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"sim"
8950,71,"10",1998,72128,"Gasolina",107,"sim","Cinza","sim",1600,5,5,85,1100,"não","sim",3,"sim"
7750,78,"3",1998,72090,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"não"
8250,78,"3",1998,72000,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1035,"sim","não",3,"não"
7950,78,"3",1998,72000,"Gasolina",110,"não","Cinza","não",1600,3,5,85,1055,"sim","sim",3,"não"
7750,77,"4",1998,71900,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"sim","sim",3,"não"
8500,77,"4",1998,71825,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1075,"não","sim",3,"não"
6950,80,"1",1998,71740,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1070,"não","sim",6,"não"
7500,80,"1",1998,71500,"Gasolina",110,"sim","Cinza","não",1600,4,5,69,1035,"não","sim",3,"sim"
7750,79,"2",1998,71359,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"sim","sim",3,"sim"
5950,79,"2",1998,71263,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"não","não",6,"não"
7500,78,"3",1998,71186,"Gasolina",110,"não","Verde","não",1600,3,5,69,1050,"não","sim",3,"sim"
8950,72,"9",1998,71054,"Gasolina",86,"não","Vermelha","sim",1300,3,5,69,1045,"não","sim",6,"não"
7950,76,"5",1998,71000,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","não",12,"não"
6900,80,"1",1998,70939,"Gasolina",110,"sim","Vermelha","sim",1600,5,5,85,1100,"não","sim",3,"não"
7450,77,"4",1998,70932,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8500,80,"1",1998,70597,"Gasolina",107,"sim","Cinza","sim",1600,3,5,85,1080,"sim","sim",3,"sim"
7500,73,"8",1998,70482,"Gasolina",110,"sim","Vermelha","não",1600,5,5,19,1075,"não","sim",3,"sim"
8750,77,"4",1998,70124,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"não"
7500,76,"5",1998,70039,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9950,80,"1",1998,69904,"Gasolina",110,"não","Azul","não",1600,5,5,85,1070,"não","sim",3,"não"
7950,75,"6",1998,69388,"Gasolina",86,"não","Azul","não",1300,3,5,69,1010,"não","não",6,"não"
9950,75,"6",1998,69320,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"não"
9250,78,"3",1998,69000,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"não"
9250,73,"8",1998,68988,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1035,"sim","sim",3,"não"
9950,79,"2",1998,68945,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1085,"sim","sim",3,"não"
5950,74,"7",1998,68285,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7995,76,"5",1998,68000,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1075,"não","sim",3,"não"
8950,70,"11",1998,68000,"Gasolina",86,"sim","Preta","sim",1300,3,5,69,1045,"sim","sim",3,"sim"
7450,75,"6",1998,67451,"Gasolina",86,"sim","Vermelha","não",1300,4,5,69,1000,"não","sim",3,"sim"
8250,76,"5",1998,67266,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1035,"não","sim",3,"não"
8500,78,"3",1998,67255,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1085,"não","sim",3,"não"
8500,70,"11",1998,67100,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
9400,69,"12",1998,67092,"Diesel",72,"sim","Verde","não",2000,3,5,185,1115,"não","sim",3,"sim"
7250,80,"1",1998,66880,"Gasolina",110,"sim","Preta","não",1600,3,5,85,1055,"sim","sim",3,"sim"
8950,79,"2",1998,66855,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1075,"não","sim",3,"sim"
9450,80,"1",1998,66843,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8500,74,"7",1998,66718,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","não",3,"não"
6750,80,"1",1998,66168,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"sim","sim",3,"sim"
7400,80,"1",1998,65950,"Gasolina",110,"não","Preta","não",1600,5,5,85,1070,"não","sim",3,"sim"
8950,78,"3",1998,65500,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"sim","sim",3,"não"
6900,80,"1",1998,65307,"Gasolina",110,"sim","Azul","não",1600,3,5,85,1055,"sim","sim",3,"sim"
7750,79,"2",1998,65254,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"sim","sim",3,"não"
8950,71,"10",1998,65021,"Diesel",72,"sim","Preta","não",2000,3,5,185,1115,"não","sim",3,"sim"
6950,75,"6",1998,65006,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"não","sim",3,"não"
8495,77,"4",1998,64280,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"não"
10000,75,"6",1998,64000,"Gasolina",107,"não","Verde","sim",1600,3,5,85,1085,"não","sim",3,"não"
6999,71,"10",1998,64000,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"não","sim",3,"não"
8950,80,"1",1998,64000,"Gasolina",110,"não","Preta","não",1600,3,5,85,1055,"não","sim",3,"não"
8500,79,"2",1998,63918,"Gasolina",110,"não","Prata","não",1600,4,5,69,1035,"não","sim",6,"não"
8750,75,"6",1998,63634,"Gasolina",110,"sim","Azul","não",1600,4,5,69,1035,"não","sim",3,"sim"
7499,80,"1",1998,63500,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","não",3,"não"
9000,80,"1",1998,63266,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1035,"sim","sim",3,"não"
8950,77,"4",1998,62595,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
6950,80,"1",1998,62581,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"não","sim",3,"não"
8500,77,"4",1998,62285,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8450,77,"4",1998,61906,"Gasolina",86,"sim","Prata","sim",1300,5,5,85,1065,"não","sim",3,"sim"
8950,74,"7",1998,61700,"Gasolina",110,"não","Azul","não",1600,5,5,85,1070,"não","sim",3,"não"
8250,77,"4",1998,61648,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"sim","sim",3,"sim"
7950,75,"6",1998,61626,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1035,"não","sim",6,"sim"
7450,70,"11",1998,61510,"Gasolina",110,"não","Azul","não",1600,4,5,69,1035,"sim","sim",3,"sim"
9000,79,"2",1998,61165,"Gasolina",107,"sim","Vermelha","sim",1600,3,5,85,1080,"sim","sim",3,"sim"
7150,70,"11",1998,61000,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
7750,76,"5",1998,60833,"Gasolina",110,"sim","Azul","não",1600,4,5,69,1035,"não","sim",3,"sim"
5845,70,"11",1998,60600,"Gasolina",86,"não","Branca","não",1300,3,5,85,1060,"não","não",3,"não"
8500,72,"9",1998,60483,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8250,80,"1",1998,60476,"Gasolina",110,"sim","Cinza","não",1600,5,5,19,1114,"não","sim",3,"sim"
9450,79,"2",1998,60142,"Gasolina",110,"não","Prata","não",1600,3,5,69,1050,"sim","sim",12,"não"
6750,69,"12",1998,60050,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
8400,77,"4",1998,60000,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","sim",3,"sim"
7900,76,"5",1998,60000,"Gasolina",110,"não","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7950,76,"5",1998,59815,"Gasolina",110,"sim","Prata","não",1587,3,5,85,1055,"não","não",6,"não"
8750,80,"1",1998,59326,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1085,"sim","sim",3,"não"
9900,73,"8",1998,59240,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
6495,71,"10",1998,59164,"Gasolina",110,"não","Azul","não",1600,4,5,69,1035,"não","sim",3,"sim"
8250,70,"11",1998,59017,"Gasolina",107,"sim","Verde","sim",1600,3,5,85,1080,"sim","sim",3,"sim"
6900,69,"12",1998,58952,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
7500,74,"7",1998,58454,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
7950,75,"6",1998,58341,"Gasolina",86,"sim","Azul","sim",1300,4,5,69,1030,"sim","sim",3,"não"
8250,80,"1",1998,58267,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"não","sim",6,"sim"
8950,80,"1",1998,58000,"Gasolina",110,"não","Vermelha","não",1600,3,5,85,1055,"não","não",6,"sim"
9750,70,"11",1998,57829,"Gasolina",110,"não","Cinza","não",1600,3,5,19,1050,"não","sim",3,"sim"
8250,80,"1",1998,57787,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8900,78,"3",1998,57628,"Gasolina",110,"não","Branca","não",1600,5,5,85,1075,"não","sim",3,"não"
8950,75,"6",1998,57537,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1050,"não","sim",3,"não"
6750,76,"5",1998,57263,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","sim",3,"não"
7950,75,"6",1998,57144,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"sim","sim",3,"sim"
8600,69,"12",1998,57096,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1025,"não","sim",3,"sim"
7750,80,"1",1998,57000,"Gasolina",86,"não","Azul","não",1300,4,5,69,1000,"sim","sim",3,"não"
7800,73,"8",1998,56566,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",3,"não"
8750,73,"8",1998,56307,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9500,79,"2",1998,56214,"Gasolina",86,"não","Verde","não",1300,3,5,69,1015,"não","não",6,"sim"
7750,74,"7",1998,56132,"Gasolina",110,"não","Branca","não",1600,4,5,69,1035,"não","sim",3,"não"
9950,79,"2",1998,55425,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1075,"sim","sim",3,"não"
7750,77,"4",1998,54439,"Gasolina",86,"sim","Vermelha","não",1300,3,5,69,1015,"não","sim",3,"não"
5950,69,"12",1998,53809,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
10950,76,"5",1998,53133,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"sim","sim",3,"não"
9450,77,"4",1998,52900,"Gasolina",110,"sim","Verde","não",1600,4,5,19,1075,"não","sim",3,"não"
8250,80,"1",1998,52700,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"não"
9750,69,"12",1998,52320,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"sim"
7450,78,"3",1998,52287,"Gasolina",110,"não","Cinza","não",1600,5,5,19,1114,"não","sim",3,"sim"
8750,75,"6",1998,52000,"Gasolina",110,"não","Vermelha","não",1600,5,5,19,1075,"não","não",6,"sim"
8750,69,"12",1998,52000,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
8500,73,"8",1998,52000,"Gasolina",110,"sim","Verde","sim",1600,4,5,85,1065,"sim","sim",3,"não"
8950,70,"11",1998,51874,"Gasolina",86,"não","Azul","não",1300,4,5,69,1000,"não","sim",3,"sim"
7500,79,"2",1998,49827,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1035,"não","sim",3,"não"
7250,69,"12",1998,49640,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
7450,80,"1",1998,49580,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
8750,76,"5",1998,49170,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1045,"sim","sim",3,"não"
9800,77,"4",1998,48838,"Gasolina",110,"não","Cinza","não",1600,3,5,85,1055,"não","sim",3,"não"
7500,71,"10",1998,48576,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8950,75,"6",1998,48400,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
8950,74,"7",1998,48242,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1035,"não","sim",12,"não"
7450,70,"11",1998,47955,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1070,"não","sim",6,"não"
8950,71,"10",1998,47633,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","não",3,"não"
10500,78,"3",1998,47400,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1040,"sim","sim",3,"não"
7000,73,"8",1998,47360,"Gasolina",86,"não","Cinza","não",1300,3,5,69,1010,"não","sim",3,"não"
8500,77,"4",1998,45507,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","sim",3,"sim"
7750,76,"5",1998,45410,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1035,"sim","sim",3,"sim"
8950,70,"11",1998,44850,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
8250,69,"12",1998,44826,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1075,"não","sim",3,"não"
9250,80,"1",1998,44444,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7900,75,"6",1998,43720,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"sim"
8500,78,"3",1998,43622,"Gasolina",86,"sim","Cinza","não",1300,4,5,69,1000,"não","sim",3,"não"
7950,76,"5",1998,43532,"Gasolina",110,"não","Branca","não",1600,5,5,85,1070,"sim","sim",3,"não"
9950,69,"12",1998,42800,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8750,74,"7",1998,42317,"Gasolina",107,"sim","Preta","sim",1600,5,5,85,1100,"sim","sim",3,"não"
7500,80,"1",1998,42186,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","sim",3,"sim"
6950,72,"9",1998,42000,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
8950,79,"2",1998,40093,"Gasolina",110,"não","Vermelha","não",1600,5,5,19,1114,"não","sim",6,"não"
8750,79,"2",1998,39800,"Gasolina",107,"não","Verde","sim",1600,3,5,85,1080,"não","sim",3,"sim"
7750,73,"8",1998,39168,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8450,75,"6",1998,38945,"Gasolina",110,"sim","Bege","não",1600,3,5,69,1050,"sim","sim",3,"não"
8150,76,"5",1998,36537,"Gasolina",110,"não","Vermelha","sim",1600,4,5,85,1075,"não","sim",3,"não"
8500,78,"3",1998,36000,"Gasolina",86,"não","Verde","sim",1300,3,5,69,1045,"não","sim",3,"não"
7600,78,"3",1998,36000,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"não"
7950,80,"1",1998,35821,"Gasolina",86,"não","Vermelha","sim",1300,3,5,19,1015,"não","sim",3,"sim"
7750,73,"8",1998,34717,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"não","sim",6,"não"
7950,80,"1",1998,34000,"Gasolina",86,"sim","Prata","não",1300,4,5,69,1000,"sim","sim",12,"não"
9950,78,"3",1998,30964,"Gasolina",110,"não","Prata","sim",1600,3,4,85,1080,"sim","sim",12,"não"
